"","Sample","X","Y","site","year","HydroBasin","Country"
"S1121_2004","S1121_2004",1.77290380438903,0.273794890335542,"S1121",2004,"2080033020","SWE"
"S1121_2005","S1121_2005",1.73991475236674,0.493722604560626,"S1121",2005,"2080033020","SWE"
"S1121_2009","S1121_2009",0.568938756094364,0.0725664074571233,"S1121",2009,"2080033020","SWE"
"S1121_2012","S1121_2012",0.536506603041881,0.0493668490380429,"S1121",2012,"2080033020","SWE"
"S1121_2013","S1121_2013",0.525485418593644,-0.953927223495964,"S1121",2013,"2080033020","SWE"
"S1121_2006","S1121_2006",1.70759703871212,0.477260575625275,"S1121",2006,"2080033020","SWE"
"S1121_2008","S1121_2008",1.73787797459392,0.4987288834427,"S1121",2008,"2080033020","SWE"
"S11264_2010","S11264_2010",-1.78489696247175,-1.63811092271718,"S11264",2010,"7080047060","USA"
"S11264_2013","S11264_2013",-1.68290330126309,-1.6321365767246,"S11264",2013,"7080047060","USA"
"S11264_2004","S11264_2004",0.0513206862499233,-1.87296154593006,"S11264",2004,"7080047060","USA"
"S11264_2005","S11264_2005",0.372686123746427,-1.84948162267052,"S11264",2005,"7080047060","USA"
"S11264_2007","S11264_2007",-0.541462692119035,-1.95745341134943,"S11264",2007,"7080047060","USA"
"S11264_2008","S11264_2008",-0.673108129737382,-1.98287526506429,"S11264",2008,"7080047060","USA"
"S11264_2009","S11264_2009",-0.257256135254595,-1.96367745745368,"S11264",2009,"7080047060","USA"
"S11264_2011","S11264_2011",-1.18719104528941,-1.76411856772547,"S11264",2011,"7080047060","USA"
"S11264_2006","S11264_2006",-1.06414868351866,-1.87723556739376,"S11264",2006,"7080047060","USA"
"S11264_2012","S11264_2012",-0.728471933784428,-1.76812934970551,"S11264",2012,"7080047060","USA"
"S11286_2008","S11286_2008",1.03237131344036,-1.67269595957616,"S11286",2008,"2080053790","GBR"
"S11286_2009","S11286_2009",0.991103744002678,-1.6848426949271,"S11286",2009,"2080053790","GBR"
"S11286_2006","S11286_2006",-1.07553972439384,-1.58849093084658,"S11286",2006,"2080053790","GBR"
"S11286_2007","S11286_2007",0.960352055044313,-1.71334070821774,"S11286",2007,"2080053790","GBR"
"S11286_2010","S11286_2010",0.939106132610597,-1.7102939197718,"S11286",2010,"2080053790","GBR"
"S11286_2011","S11286_2011",0.865119041516007,-1.73315776195223,"S11286",2011,"2080053790","GBR"
"S11286_2012","S11286_2012",0.953704830371908,-1.7161037609245,"S11286",2012,"2080053790","GBR"
"S11286_2013","S11286_2013",1.08553446294091,-1.64383660452197,"S11286",2013,"2080053790","GBR"
"S11286_2004","S11286_2004",0.755930805102672,-1.68240045627199,"S11286",2004,"2080053790","GBR"
"S11286_2005","S11286_2005",0.879748005314084,-1.66651111450962,"S11286",2005,"2080053790","GBR"
"S1129_2007","S1129_2007",1.68176789933948,0.52136308937676,"S1129",2007,"2080033020","SWE"
"S1129_2011","S1129_2011",1.12762577608692,0.284251808975043,"S1129",2011,"2080033020","SWE"
"S1129_2004","S1129_2004",1.70963070985475,0.435774073283781,"S1129",2004,"2080033020","SWE"
"S1129_2005","S1129_2005",1.66314942573108,0.520990986313171,"S1129",2005,"2080033020","SWE"
"S1129_2009","S1129_2009",1.32831834176747,0.381032072065928,"S1129",2009,"2080033020","SWE"
"S1129_2010","S1129_2010",1.33790619858033,0.35542211008212,"S1129",2010,"2080033020","SWE"
"S1129_2012","S1129_2012",1.21549040436347,0.34921280752019,"S1129",2012,"2080033020","SWE"
"S1129_2013","S1129_2013",-0.204221275934357,-1.19102694460381,"S1129",2013,"2080033020","SWE"
"S1129_2006","S1129_2006",1.15924117254939,0.274716803189981,"S1129",2006,"2080033020","SWE"
"S1129_2008","S1129_2008",1.47192982480277,0.441329880397155,"S1129",2008,"2080033020","SWE"
"S1133_2008","S1133_2008",-1.69401666477995,-1.273745828713,"S1133",2008,"2080021030","FRA"
"S1133_2012","S1133_2012",-1.49341152789089,-1.4040633339905,"S1133",2012,"2080021030","FRA"
"S1133_2005","S1133_2005",-1.40794946395467,-1.2209940420985,"S1133",2005,"2080021030","FRA"
"S1133_2006","S1133_2006",-1.48183165911033,-1.36370944141285,"S1133",2006,"2080021030","FRA"
"S1133_2007","S1133_2007",-1.55971250892065,-1.21824781447028,"S1133",2007,"2080021030","FRA"
"S1133_2009","S1133_2009",-1.62006419860754,-1.32589324532072,"S1133",2009,"2080021030","FRA"
"S1133_2011","S1133_2011",-1.5986562543319,-1.23609970395868,"S1133",2011,"2080021030","FRA"
"S1133_2010","S1133_2010",-1.6142864443089,-1.2275253632837,"S1133",2010,"2080021030","FRA"
"S1133_2013","S1133_2013",-2.27683690897331,1.14698760623074,"S1133",2013,"2080021030","FRA"
"S11383_2005","S11383_2005",1.34481904623146,-1.5209156650576,"S11383",2005,"7080047060","USA"
"S11383_2006","S11383_2006",0.544992340623766,-1.84548122939758,"S11383",2006,"7080047060","USA"
"S11383_2008","S11383_2008",-1.05220520870423,-1.84760521868948,"S11383",2008,"7080047060","USA"
"S11383_2013","S11383_2013",0.869982040973371,-1.72533685568361,"S11383",2013,"7080047060","USA"
"S11383_2011","S11383_2011",1.91801944985261,-0.769075509747738,"S11383",2011,"7080047060","USA"
"S11383_2004","S11383_2004",-0.68964017429324,-1.84379928492255,"S11383",2004,"7080047060","USA"
"S11383_2007","S11383_2007",1.60538453882045,-1.17190698036126,"S11383",2007,"7080047060","USA"
"S11383_2010","S11383_2010",-0.822218610165792,-1.81693900195868,"S11383",2010,"7080047060","USA"
"S11383_2009","S11383_2009",0.223393582699158,-1.76383771484346,"S11383",2009,"7080047060","USA"
"S11383_2012","S11383_2012",-1.36798383215175,-1.70913306317766,"S11383",2012,"7080047060","USA"
"S11384_2004","S11384_2004",-0.05450547660833,0.476596427929726,"S11384",2004,"7080047060","USA"
"S11384_2005","S11384_2005",-0.662469603052328,0.643932550158499,"S11384",2005,"7080047060","USA"
"S11384_2006","S11384_2006",-0.876834886794832,0.612531747627308,"S11384",2006,"7080047060","USA"
"S11384_2007","S11384_2007",0.264158641559302,0.73511396194903,"S11384",2007,"7080047060","USA"
"S11384_2008","S11384_2008",-0.679298749821234,0.5357161809684,"S11384",2008,"7080047060","USA"
"S11384_2009","S11384_2009",-0.64083365248659,0.522825746452636,"S11384",2009,"7080047060","USA"
"S11384_2010","S11384_2010",0.553625050112095,0.695671059665438,"S11384",2010,"7080047060","USA"
"S11384_2011","S11384_2011",0.122000304194076,0.93043668499836,"S11384",2011,"7080047060","USA"
"S11384_2012","S11384_2012",-0.7743811355369,0.582172248859129,"S11384",2012,"7080047060","USA"
"S11498_2004","S11498_2004",-0.462623596954812,0.713112145225738,"S11498",2004,"7080047060","USA"
"S11498_2005","S11498_2005",-0.389399959396306,0.688806179121473,"S11498",2005,"7080047060","USA"
"S11498_2006","S11498_2006",0.14497263510679,0.579762028939935,"S11498",2006,"7080047060","USA"
"S11498_2007","S11498_2007",-1.71371245021361,0.851091005702436,"S11498",2007,"7080047060","USA"
"S11498_2008","S11498_2008",-1.30782308388529,0.563144350063529,"S11498",2008,"7080047060","USA"
"S11498_2009","S11498_2009",-0.883895057543286,0.602899176766108,"S11498",2009,"7080047060","USA"
"S11498_2010","S11498_2010",-0.744334705143512,0.714658129715307,"S11498",2010,"7080047060","USA"
"S11498_2011","S11498_2011",-1.05488076811102,0.655244910197524,"S11498",2011,"7080047060","USA"
"S11498_2012","S11498_2012",-1.97519735096573,-0.736273649729522,"S11498",2012,"7080047060","USA"
"S1157_2008","S1157_2008",-1.16837708871158,-1.35302729062383,"S1157",2008,"2080021030","FRA"
"S1157_2004","S1157_2004",-2.07148400170107,1.23399634051098,"S1157",2004,"2080021030","FRA"
"S1157_2005","S1157_2005",-1.4420498194452,-1.24998457141519,"S1157",2005,"2080021030","FRA"
"S1157_2006","S1157_2006",-1.25690602904468,-1.33996761453073,"S1157",2006,"2080021030","FRA"
"S1157_2007","S1157_2007",-1.21895981683997,-1.37015882926206,"S1157",2007,"2080021030","FRA"
"S1157_2009","S1157_2009",-0.964177290285372,-1.42147454852722,"S1157",2009,"2080021030","FRA"
"S1157_2010","S1157_2010",-1.29425071591478,-1.32397543779711,"S1157",2010,"2080021030","FRA"
"S1157_2011","S1157_2011",-1.05053729284015,-1.39053076869043,"S1157",2011,"2080021030","FRA"
"S1157_2012","S1157_2012",-0.959695871867487,-1.28846468794812,"S1157",2012,"2080021030","FRA"
"S1157_2013","S1157_2013",-1.38438492876886,-1.31136909798522,"S1157",2013,"2080021030","FRA"
"S1159_2008","S1159_2008",0.0287132434846922,-1.12250340900394,"S1159",2008,"2080021030","FRA"
"S1159_2004","S1159_2004",-0.402736169988352,-1.31007692004799,"S1159",2004,"2080021030","FRA"
"S1159_2005","S1159_2005",-0.432483695680269,-1.37196656022637,"S1159",2005,"2080021030","FRA"
"S1159_2006","S1159_2006",0.184098284650319,-1.12578499122963,"S1159",2006,"2080021030","FRA"
"S1159_2007","S1159_2007",0.157892096852141,-1.09921473158884,"S1159",2007,"2080021030","FRA"
"S1159_2009","S1159_2009",-0.0922890713391034,-1.15051811743383,"S1159",2009,"2080021030","FRA"
"S1159_2010","S1159_2010",0.0367365576925136,-1.17166895161117,"S1159",2010,"2080021030","FRA"
"S1159_2011","S1159_2011",-0.00858364521660233,-0.106535432292943,"S1159",2011,"2080021030","FRA"
"S1159_2012","S1159_2012",-0.108283151497516,-0.217991787884023,"S1159",2012,"2080021030","FRA"
"S1159_2013","S1159_2013",0.209905012352248,-1.16019647797063,"S1159",2013,"2080021030","FRA"
"S11618_2005","S11618_2005",-1.17414216485766,-1.82582888812326,"S11618",2005,"7080047060","USA"
"S11618_2010","S11618_2010",-0.537158959232273,0.425545524128315,"S11618",2010,"7080047060","USA"
"S11618_2009","S11618_2009",0.465263935750485,-1.83686957624555,"S11618",2009,"7080047060","USA"
"S11618_2011","S11618_2011",1.01149701408196,-1.60488790432324,"S11618",2011,"7080047060","USA"
"S11618_2013","S11618_2013",-1.43728308253001,-1.73008723001654,"S11618",2013,"7080047060","USA"
"S11618_2007","S11618_2007",-0.60282170138304,-1.90426089628291,"S11618",2007,"7080047060","USA"
"S11618_2008","S11618_2008",0.449330908616414,-1.86512253123477,"S11618",2008,"7080047060","USA"
"S11618_2004","S11618_2004",-1.54229195257041,-1.74809496940204,"S11618",2004,"7080047060","USA"
"S11618_2006","S11618_2006",-0.143287937609435,-1.97492660310212,"S11618",2006,"7080047060","USA"
"S11618_2012","S11618_2012",-1.04432330136134,0.462022119204644,"S11618",2012,"7080047060","USA"
"S1173_2007","S1173_2007",1.72035372596094,0.506584683958474,"S1173",2007,"2080033020","SWE"
"S1173_2011","S1173_2011",1.70756662179336,0.508863161275697,"S1173",2011,"2080033020","SWE"
"S1173_2004","S1173_2004",1.4998535343592,0.391419477513308,"S1173",2004,"2080033020","SWE"
"S1173_2005","S1173_2005",1.70336384120698,0.505950400714923,"S1173",2005,"2080033020","SWE"
"S1173_2009","S1173_2009",1.55613114266131,0.494993294578306,"S1173",2009,"2080033020","SWE"
"S1173_2010","S1173_2010",1.7193608867608,0.504084084029211,"S1173",2010,"2080033020","SWE"
"S1173_2012","S1173_2012",1.73654460119213,0.444049859989309,"S1173",2012,"2080033020","SWE"
"S1173_2013","S1173_2013",1.33924897747486,0.296902410748314,"S1173",2013,"2080033020","SWE"
"S1173_2006","S1173_2006",0.596126645465835,-0.976477476713031,"S1173",2006,"2080033020","SWE"
"S1173_2008","S1173_2008",1.08058766937354,0.247499731213351,"S1173",2008,"2080033020","SWE"
"S1177_2004","S1177_2004",1.69075518878606,0.745032524231963,"S1177",2004,"2080033080","SWE"
"S1177_2005","S1177_2005",1.67205699062897,0.762003742836801,"S1177",2005,"2080033080","SWE"
"S1177_2006","S1177_2006",1.63934264719317,0.722876061918104,"S1177",2006,"2080033080","SWE"
"S1177_2007","S1177_2007",1.68588349743596,0.757097151260739,"S1177",2007,"2080033080","SWE"
"S1177_2008","S1177_2008",1.67887948153928,0.77047873995894,"S1177",2008,"2080033080","SWE"
"S1177_2009","S1177_2009",1.67887948153928,0.77047873995894,"S1177",2009,"2080033080","SWE"
"S1177_2010","S1177_2010",1.66487306485019,0.753224346425944,"S1177",2010,"2080033080","SWE"
"S1177_2012","S1177_2012",1.67887948153928,0.77047873995894,"S1177",2012,"2080033080","SWE"
"S1177_2013","S1177_2013",1.67887948153928,0.770478739958939,"S1177",2013,"2080033080","SWE"
"S11784_2005","S11784_2005",-1.25244998260236,0.505794323904238,"S11784",2005,"7080047060","USA"
"S11784_2011","S11784_2011",-0.34653212838652,0.466521470841083,"S11784",2011,"7080047060","USA"
"S11784_2010","S11784_2010",-0.0601838705432725,0.488323035888202,"S11784",2010,"7080047060","USA"
"S11784_2013","S11784_2013",-0.902713944825861,-1.80126765044186,"S11784",2013,"7080047060","USA"
"S11784_2004","S11784_2004",-1.57949682261673,0.577241361073151,"S11784",2004,"7080047060","USA"
"S11784_2006","S11784_2006",-0.091432040856937,-1.94725954008576,"S11784",2006,"7080047060","USA"
"S11784_2007","S11784_2007",0.271983403104968,-1.93079245152667,"S11784",2007,"7080047060","USA"
"S11784_2008","S11784_2008",0.138315213340348,-1.96308763476991,"S11784",2008,"7080047060","USA"
"S11784_2009","S11784_2009",-0.353282610339441,-1.81656104293876,"S11784",2009,"7080047060","USA"
"S11784_2012","S11784_2012",-1.50032030098118,0.462089389507622,"S11784",2012,"7080047060","USA"
"S11804_2004","S11804_2004",1.48521491777906,-1.14713069488444,"S11804",2004,"7080047060","USA"
"S11804_2005","S11804_2005",-2.63170482215596,0.766815230078175,"S11804",2005,"7080047060","USA"
"S11804_2006","S11804_2006",-2.45479751749434,0.744786568222779,"S11804",2006,"7080047060","USA"
"S11804_2007","S11804_2007",-1.61261292156505,0.655546122143896,"S11804",2007,"7080047060","USA"
"S11804_2008","S11804_2008",-1.1199583212066,0.73433293996909,"S11804",2008,"7080047060","USA"
"S11804_2009","S11804_2009",-2.46908078621089,0.683476052092795,"S11804",2009,"7080047060","USA"
"S11804_2010","S11804_2010",-2.21870629878382,0.746722714896602,"S11804",2010,"7080047060","USA"
"S11804_2011","S11804_2011",-2.49252949444573,0.689782135866985,"S11804",2011,"7080047060","USA"
"S11804_2012","S11804_2012",-2.41996128921273,0.685059607705799,"S11804",2012,"7080047060","USA"
"S11816_2006","S11816_2006",-1.18522073900754,-1.60633374335237,"S11816",2006,"7080047060","USA"
"S11816_2007","S11816_2007",0.093965874052504,0.570459911179452,"S11816",2007,"7080047060","USA"
"S11816_2008","S11816_2008",-0.0564421992141537,0.595010772052832,"S11816",2008,"7080047060","USA"
"S11816_2010","S11816_2010",-0.204813534761189,0.41222123438162,"S11816",2010,"7080047060","USA"
"S11816_2013","S11816_2013",0.0161793080618943,0.552137898223014,"S11816",2013,"7080047060","USA"
"S11816_2005","S11816_2005",0.379965723573937,0.615574357823209,"S11816",2005,"7080047060","USA"
"S11816_2009","S11816_2009",0.291404516764739,0.6099816666255,"S11816",2009,"7080047060","USA"
"S11816_2012","S11816_2012",-0.193815112324442,-1.83711404926489,"S11816",2012,"7080047060","USA"
"S11816_2004","S11816_2004",-0.773565916589856,0.434596689449488,"S11816",2004,"7080047060","USA"
"S11816_2011","S11816_2011",0.435540408514578,0.568584878701409,"S11816",2011,"7080047060","USA"
"S11830_2010","S11830_2010",-1.69596683115588,-1.59255950483287,"S11830",2010,"7080047060","USA"
"S11830_2013","S11830_2013",-1.73010554770357,-1.60350271163802,"S11830",2013,"7080047060","USA"
"S11830_2012","S11830_2012",-1.05408694940719,0.509699210714024,"S11830",2012,"7080047060","USA"
"S11830_2004","S11830_2004",-1.7282605798491,-1.61211398347869,"S11830",2004,"7080047060","USA"
"S11830_2005","S11830_2005",-1.42131003419112,0.522528976700747,"S11830",2005,"7080047060","USA"
"S11830_2006","S11830_2006",-0.676207259188246,-1.90324232779669,"S11830",2006,"7080047060","USA"
"S11830_2007","S11830_2007",0.054787853603963,-1.96264433623172,"S11830",2007,"7080047060","USA"
"S11830_2008","S11830_2008",-0.247703450528514,-1.91212521454838,"S11830",2008,"7080047060","USA"
"S11830_2009","S11830_2009",-1.97886402501706,0.68348563629251,"S11830",2009,"7080047060","USA"
"S11830_2011","S11830_2011",-0.801591033221002,0.519543882311251,"S11830",2011,"7080047060","USA"
"S11849_2005","S11849_2005",-0.440846368821659,-1.75301093249212,"S11849",2005,"7080047060","USA"
"S11849_2006","S11849_2006",0.427183154130435,-1.92293046750529,"S11849",2006,"7080047060","USA"
"S11849_2008","S11849_2008",0.191773985488541,-1.77051783509783,"S11849",2008,"7080047060","USA"
"S11849_2009","S11849_2009",0.10570627139958,-1.63297410587492,"S11849",2009,"7080047060","USA"
"S11849_2011","S11849_2011",1.05526477691376,-1.53178687290145,"S11849",2011,"7080047060","USA"
"S11849_2012","S11849_2012",-0.0399208442047975,0.544534271640752,"S11849",2012,"7080047060","USA"
"S11849_2013","S11849_2013",0.422976364631092,-1.63738623100747,"S11849",2013,"7080047060","USA"
"S11849_2004","S11849_2004",-1.27759160029611,-1.70556622357609,"S11849",2004,"7080047060","USA"
"S11849_2007","S11849_2007",1.06645258223401,-1.63070283461029,"S11849",2007,"7080047060","USA"
"S11849_2010","S11849_2010",1.11873166880213,-1.4688214799501,"S11849",2010,"7080047060","USA"
"S11872_2004","S11872_2004",-1.88406898340698,0.559573120674075,"S11872",2004,"7080047060","USA"
"S11872_2006","S11872_2006",-1.25431411761351,-1.77791813504155,"S11872",2006,"7080047060","USA"
"S11872_2007","S11872_2007",-0.201690174006814,-1.96424262505709,"S11872",2007,"7080047060","USA"
"S11872_2011","S11872_2011",-0.848820094292493,0.442192449494426,"S11872",2011,"7080047060","USA"
"S11872_2013","S11872_2013",-1.63467798020886,0.575346119375177,"S11872",2013,"7080047060","USA"
"S11872_2012","S11872_2012",0.302706187122188,-1.70911173399204,"S11872",2012,"7080047060","USA"
"S11872_2005","S11872_2005",-0.626777332591875,0.393010584509733,"S11872",2005,"7080047060","USA"
"S11872_2009","S11872_2009",-0.677274600797465,-1.74562436213802,"S11872",2009,"7080047060","USA"
"S11872_2010","S11872_2010",-0.441351404208358,0.465871490251209,"S11872",2010,"7080047060","USA"
"S11872_2008","S11872_2008",-0.841388761404725,0.426668477507107,"S11872",2008,"7080047060","USA"
"S11887_2005","S11887_2005",-1.34866875373093,1.37050333395937,"S11887",2005,"2080029400","FIN"
"S11887_2007","S11887_2007",-2.19006154057955,1.10577584633818,"S11887",2007,"2080029400","FIN"
"S11887_2008","S11887_2008",-2.02435611997356,1.42472370134529,"S11887",2008,"2080029400","FIN"
"S11887_2009","S11887_2009",-0.904582100604278,1.21459509899052,"S11887",2009,"2080029400","FIN"
"S11887_2010","S11887_2010",-1.05826135633004,0.948408319788484,"S11887",2010,"2080029400","FIN"
"S11887_2011","S11887_2011",-0.322782858472377,-1.39789959433317,"S11887",2011,"2080029400","FIN"
"S11887_2012","S11887_2012",-1.68478347510908,1.04261811574072,"S11887",2012,"2080029400","FIN"
"S11887_2013","S11887_2013",-1.13033200904207,1.3453692867415,"S11887",2013,"2080029400","FIN"
"S1191_2011","S1191_2011",0.850089501273667,0.187432973325089,"S1191",2011,"2080033020","SWE"
"S1191_2004","S1191_2004",0.189599001657517,-0.120249321166758,"S1191",2004,"2080033020","SWE"
"S1191_2005","S1191_2005",1.52531220381772,0.604645433780901,"S1191",2005,"2080033020","SWE"
"S1191_2006","S1191_2006",-0.232507996245972,-0.190585206492149,"S1191",2006,"2080033020","SWE"
"S1191_2008","S1191_2008",1.58807254139506,0.698712639380928,"S1191",2008,"2080033020","SWE"
"S1191_2012","S1191_2012",1.3056135279105,0.5656081624237,"S1191",2012,"2080033020","SWE"
"S1191_2009","S1191_2009",0.735250993508375,0.264437005493946,"S1191",2009,"2080033020","SWE"
