"","Axis1","Axis2","site_year","site","MAIN_BAS","origin","sINGEO_ID","year"
"957_2009",-0.266074297355346,1.26120505851279,"957_2009",957,"2080030220","Sweden",957,2009
"957_2010",-1.46087057513284,1.07750202617963,"957_2010",957,"2080030220","Sweden",957,2010
"957_2011",-0.112271886869887,1.49893388368518,"957_2011",957,"2080030220","Sweden",957,2011
"957_2012",-1.55529117891976,1.32811592266028,"957_2012",957,"2080030220","Sweden",957,2012
"957_2013",-2.2015987766556,0.923894235435836,"957_2013",957,"2080030220","Sweden",957,2013
"958_2005",2.87028728920276,3.24308335526734,"958_2005",958,"2080030220","Sweden",958,2005
"958_2006",0.6196661165295,1.58374161712104,"958_2006",958,"2080030220","Sweden",958,2006
"958_2007",0.763630823095124,1.2172997184628,"958_2007",958,"2080030220","Sweden",958,2007
"958_2008",0.221587068221235,1.67324521059552,"958_2008",958,"2080030220","Sweden",958,2008
"958_2009",-0.125349296052089,1.42143325954432,"958_2009",958,"2080030220","Sweden",958,2009
"958_2010",-0.804713963969799,1.21605925418987,"958_2010",958,"2080030220","Sweden",958,2010
"958_2011",0.261306528958216,1.8297998721925,"958_2011",958,"2080030220","Sweden",958,2011
"958_2013",1.29256927715625,2.2803239982738,"958_2013",958,"2080030220","Sweden",958,2013
"965_2005",-1.6965155476331,1.05464067934381,"965_2005",965,"2080030220","Sweden",965,2005
"965_2006",-1.90032708168203,0.710557654884987,"965_2006",965,"2080030220","Sweden",965,2006
"965_2007",-0.83205427726696,0.445608755315264,"965_2007",965,"2080030220","Sweden",965,2007
"965_2008",-2.18319371455939,0.450566550508468,"965_2008",965,"2080030220","Sweden",965,2008
"965_2009",-1.33681145055531,0.108829594862136,"965_2009",965,"2080030220","Sweden",965,2009
"965_2010",-2.26773938975045,0.776991687289245,"965_2010",965,"2080030220","Sweden",965,2010
"965_2011",-0.814287605858206,-0.0312585376497398,"965_2011",965,"2080030220","Sweden",965,2011
"965_2012",-2.23633482900221,0.395503686709983,"965_2012",965,"2080030220","Sweden",965,2012
"965_2013",-1.63497059620231,0.535510352919095,"965_2013",965,"2080030220","Sweden",965,2013
"966_2005",0.417369354797698,1.27157039928727,"966_2005",966,"2080030220","Sweden",966,2005
"966_2006",-1.21816483229571,0.473566537641958,"966_2006",966,"2080030220","Sweden",966,2006
"966_2007",-1.51284229555422,0.694345761949634,"966_2007",966,"2080030220","Sweden",966,2007
"966_2008",-2.10256479367995,1.14513000618638,"966_2008",966,"2080030220","Sweden",966,2008
"966_2009",-2.02628640379262,0.652728968190616,"966_2009",966,"2080030220","Sweden",966,2009
"966_2010",-1.23066864409906,0.650121263923976,"966_2010",966,"2080030220","Sweden",966,2010
"966_2011",-2.08781101002788,0.92827064325565,"966_2011",966,"2080030220","Sweden",966,2011
"966_2012",-0.43317014517513,1.03630323317273,"966_2012",966,"2080030220","Sweden",966,2012
"966_2013",-1.7924927660925,0.949519049051047,"966_2013",966,"2080030220","Sweden",966,2013
"967_2005",-0.602819501955776,1.64658350089546,"967_2005",967,"2080030220","Sweden",967,2005
"967_2006",0.850890022872552,-0.722425797641065,"967_2006",967,"2080030220","Sweden",967,2006
"967_2007",0.730300885268156,-0.250685460387831,"967_2007",967,"2080030220","Sweden",967,2007
"967_2008",-1.87041399123531,0.77154310196523,"967_2008",967,"2080030220","Sweden",967,2008
"967_2010",-1.31589000814828,0.658832941673796,"967_2010",967,"2080030220","Sweden",967,2010
"967_2011",1.67853054732219,-0.632925660655822,"967_2011",967,"2080030220","Sweden",967,2011
"967_2012",-0.524070133077984,0.967453356621669,"967_2012",967,"2080030220","Sweden",967,2012
"967_2013",-2.04308498502343,0.752065009431602,"967_2013",967,"2080030220","Sweden",967,2013
"968_2004",-2.85646001192618,0.824908304584662,"968_2004",968,"2080030160","Sweden",968,2004
"968_2005",1.43992309064561,-0.821501444179517,"968_2005",968,"2080030160","Sweden",968,2005
"968_2006",-1.67190070695659,0.32015656756443,"968_2006",968,"2080030160","Sweden",968,2006
"968_2007",-3.24405703093056,0.733752834222503,"968_2007",968,"2080030160","Sweden",968,2007
"968_2008",-3.12940822666551,0.716950807677737,"968_2008",968,"2080030160","Sweden",968,2008
"968_2009",-2.18242203395374,0.289390985869803,"968_2009",968,"2080030160","Sweden",968,2009
"968_2010",-0.871957557992044,1.58424049810838,"968_2010",968,"2080030160","Sweden",968,2010
"968_2012",-1.2590646960265,1.45734619095873,"968_2012",968,"2080030160","Sweden",968,2012
"968_2013",-2.76345869498509,0.945865803591205,"968_2013",968,"2080030160","Sweden",968,2013
"969_2004",-2.86817784258466,0.831699596771749,"969_2004",969,"2080030160","Sweden",969,2004
"969_2005",-2.71652856683131,0.481121725194437,"969_2005",969,"2080030160","Sweden",969,2005
"969_2006",-0.353482321147251,-0.545796602686876,"969_2006",969,"2080030160","Sweden",969,2006
"969_2007",-2.02218761272626,0.980773940871673,"969_2007",969,"2080030160","Sweden",969,2007
"969_2008",-2.56166922562924,0.653885762350504,"969_2008",969,"2080030160","Sweden",969,2008
"969_2009",0.458521542454799,-0.776052035346488,"969_2009",969,"2080030160","Sweden",969,2009
"969_2010",-1.40908944302099,1.23135358690239,"969_2010",969,"2080030160","Sweden",969,2010
"969_2012",-1.98199409386304,1.32145484670315,"969_2012",969,"2080030160","Sweden",969,2012
"969_2013",-3.10537623546417,0.705778386846503,"969_2013",969,"2080030160","Sweden",969,2013
"970_2004",-1.76885350977689,-0.0532864928550092,"970_2004",970,"2080033020","Sweden",970,2004
"970_2005",-1.44069071449615,0.309236710304349,"970_2005",970,"2080033020","Sweden",970,2005
"970_2006",-1.81268628090712,0.0144827067133653,"970_2006",970,"2080033020","Sweden",970,2006
"970_2007",-1.33704905949996,0.453315365502198,"970_2007",970,"2080033020","Sweden",970,2007
"970_2009",-1.53697792544738,0.2688568919774,"970_2009",970,"2080033020","Sweden",970,2009
"970_2010",-1.37267481460437,0.336533425256692,"970_2010",970,"2080033020","Sweden",970,2010
"970_2011",-1.5700684737365,0.0419870002968783,"970_2011",970,"2080033020","Sweden",970,2011
"970_2012",-1.33704905949996,0.453315365502198,"970_2012",970,"2080033020","Sweden",970,2012
"970_2013",-1.521166546308,0.235661067057353,"970_2013",970,"2080033020","Sweden",970,2013
"971_2005",-1.55529117891976,1.32811592266028,"971_2005",971,"2080030220","Sweden",971,2005
"971_2006",-0.414469516692879,0.743831352976212,"971_2006",971,"2080030220","Sweden",971,2006
"971_2007",0.459830115252616,0.808033485759034,"971_2007",971,"2080030220","Sweden",971,2007
"971_2008",-0.276041067061367,1.1639529464961,"971_2008",971,"2080030220","Sweden",971,2008
"971_2010",-0.381457682755099,0.926954538886893,"971_2010",971,"2080030220","Sweden",971,2010
"971_2011",-1.0385780969614,0.972047155321964,"971_2011",971,"2080030220","Sweden",971,2011
"971_2012",-1.37339950633503,0.985812652328106,"971_2012",971,"2080030220","Sweden",971,2012
"971_2013",-2.3370428739389,0.63313302376868,"971_2013",971,"2080030220","Sweden",971,2013
"973_2005",-0.365495032570498,1.6581709728077,"973_2005",973,"2080030220","Sweden",973,2005
"973_2006",-2.31379505489839,0.00311574893894692,"973_2006",973,"2080030220","Sweden",973,2006
"973_2007",-1.42804782741882,0.904616657769183,"973_2007",973,"2080030220","Sweden",973,2007
"973_2008",-1.86040549756277,1.04650635939295,"973_2008",973,"2080030220","Sweden",973,2008
"973_2010",-2.47093093556123,0.740373693959497,"973_2010",973,"2080030220","Sweden",973,2010
"973_2011",-1.84727107442002,0.993274401015595,"973_2011",973,"2080030220","Sweden",973,2011
"973_2012",-2.41038291119954,0.910068171003744,"973_2012",973,"2080030220","Sweden",973,2012
"973_2013",-2.3251998772233,0.706482415872578,"973_2013",973,"2080030220","Sweden",973,2013
"974_2004",-2.37678801260453,0.792654875607246,"974_2004",974,"2080030160","Sweden",974,2004
"974_2005",-0.847026163065921,0.675661482819789,"974_2005",974,"2080030160","Sweden",974,2005
"974_2006",-1.77110347174329,0.157444627786755,"974_2006",974,"2080030160","Sweden",974,2006
"974_2007",-1.71334761825858,0.393424183716543,"974_2007",974,"2080030160","Sweden",974,2007
"974_2008",-2.03463687344054,0.462953992150309,"974_2008",974,"2080030160","Sweden",974,2008
"974_2009",-0.705447685432957,0.464227552440274,"974_2009",974,"2080030160","Sweden",974,2009
"974_2010",-0.937967044528005,0.746672213054568,"974_2010",974,"2080030160","Sweden",974,2010
"974_2012",-1.58612032135184,1.47823106535057,"974_2012",974,"2080030160","Sweden",974,2012
"974_2013",-1.58038086465226,0.952266977687767,"974_2013",974,"2080030160","Sweden",974,2013
"975_2004",-1.47359490855207,1.0264498553997,"975_2004",975,"2080030160","Sweden",975,2004
"975_2005",-3.69927157057045,0.443518573673745,"975_2005",975,"2080030160","Sweden",975,2005
"975_2006",-1.12709794676207,-0.13544457717582,"975_2006",975,"2080030160","Sweden",975,2006
"975_2007",-0.586685662939151,0.128446516034143,"975_2007",975,"2080030160","Sweden",975,2007
"975_2008",-2.74278686961841,0.504505910679829,"975_2008",975,"2080030160","Sweden",975,2008
"975_2009",0.843553203228351,-0.589687266749442,"975_2009",975,"2080030160","Sweden",975,2009
"975_2010",-1.63202793784423,1.33446820552395,"975_2010",975,"2080030160","Sweden",975,2010
"975_2012",-3.0328252583525,0.526124251115594,"975_2012",975,"2080030160","Sweden",975,2012
"975_2013",-2.59542957127853,0.395800333662268,"975_2013",975,"2080030160","Sweden",975,2013
"976_2004",-3.31420610383179,0.521478616141138,"976_2004",976,"2080030160","Sweden",976,2004
"976_2005",-2.78994751421002,0.892803749696828,"976_2005",976,"2080030160","Sweden",976,2005
"976_2006",-2.58184086565966,0.290141613362759,"976_2006",976,"2080030160","Sweden",976,2006
"976_2007",0.962692133364213,0.123070358783848,"976_2007",976,"2080030160","Sweden",976,2007
"976_2008",-2.43425992381855,0.468507913648735,"976_2008",976,"2080030160","Sweden",976,2008
"976_2009",-2.57761871582101,0.857035639744167,"976_2009",976,"2080030160","Sweden",976,2009
"976_2010",-0.827599170602354,1.52314929113143,"976_2010",976,"2080030160","Sweden",976,2010
"976_2012",-1.76813108925708,1.24879794609518,"976_2012",976,"2080030160","Sweden",976,2012
"976_2013",-3.24988673767737,0.776331785250054,"976_2013",976,"2080030160","Sweden",976,2013
"979_2004",-3.17699902306364,0.584196744326645,"979_2004",979,"2080030160","Sweden",979,2004
"979_2005",-1.90965429199353,0.351684365734047,"979_2005",979,"2080030160","Sweden",979,2005
"979_2006",-3.34514168623547,0.429050397830247,"979_2006",979,"2080030160","Sweden",979,2006
"979_2007",-3.17589300404024,0.493981270562828,"979_2007",979,"2080030160","Sweden",979,2007
"979_2008",-2.660375282807,0.872072185265604,"979_2008",979,"2080030160","Sweden",979,2008
"979_2009",-2.22724594767286,0.202891797821853,"979_2009",979,"2080030160","Sweden",979,2009
"979_2010",-1.01689827693085,1.38962962654723,"979_2010",979,"2080030160","Sweden",979,2010
"979_2012",-2.22427933033584,0.83507829847317,"979_2012",979,"2080030160","Sweden",979,2012
"979_2013",-2.54262151854359,0.785219145887032,"979_2013",979,"2080030160","Sweden",979,2013
"981_2004",-2.28832350231429,-0.424349952075468,"981_2004",981,"2080033020","Sweden",981,2004
"981_2005",-1.33485362563991,0.258770438062126,"981_2005",981,"2080033020","Sweden",981,2005
"981_2006",-1.21029638740075,-0.0262594620041056,"981_2006",981,"2080033020","Sweden",981,2006
"981_2007",-1.14681714834342,0.360492923885005,"981_2007",981,"2080033020","Sweden",981,2007
"981_2008",-1.12716254717537,0.0640278209896221,"981_2008",981,"2080033020","Sweden",981,2008
"981_2009",-0.568804802906243,0.0784555051250718,"981_2009",981,"2080033020","Sweden",981,2009
"981_2010",-2.44290559927162,-0.566970566181838,"981_2010",981,"2080033020","Sweden",981,2010
"981_2011",-1.11511182981733,0.345022516948806,"981_2011",981,"2080033020","Sweden",981,2011
"981_2012",-0.854436846002741,0.063765455119421,"981_2012",981,"2080033020","Sweden",981,2012
"981_2013",-0.496238258179978,-0.123340239628086,"981_2013",981,"2080033020","Sweden",981,2013
"985_2005",-2.24655620049397,1.14960768892388,"985_2005",985,"2080030160","Sweden",985,2005
"985_2006",-1.6992707716331,0.187784066392305,"985_2006",985,"2080030160","Sweden",985,2006
"985_2007",-2.05966770102077,-0.288483195989879,"985_2007",985,"2080030160","Sweden",985,2007
"985_2008",-1.78928377950192,0.48750590094986,"985_2008",985,"2080030160","Sweden",985,2008
"985_2009",-2.1181017765024,0.221593723610569,"985_2009",985,"2080030160","Sweden",985,2009
"985_2010",-1.73692937754658,1.41850679158013,"985_2010",985,"2080030160","Sweden",985,2010
"985_2012",-1.24679994491367,1.61261068133408,"985_2012",985,"2080030160","Sweden",985,2012
"985_2013",-1.39213518938367,0.575075827389599,"985_2013",985,"2080030160","Sweden",985,2013
"986_2004",-2.80908751143107,0.993904532743341,"986_2004",986,"2080030160","Sweden",986,2004
"986_2005",-2.45465196945673,1.0358729230062,"986_2005",986,"2080030160","Sweden",986,2005
"986_2006",-2.7775314618232,0.370192509753707,"986_2006",986,"2080030160","Sweden",986,2006
"986_2007",-0.903440706361134,0.336415417508485,"986_2007",986,"2080030160","Sweden",986,2007
"986_2008",-3.43353125973742,0.746608711662576,"986_2008",986,"2080030160","Sweden",986,2008
"986_2009",-2.85085990625774,0.977361587593856,"986_2009",986,"2080030160","Sweden",986,2009
"986_2010",-0.218458963285417,1.95071949494788,"986_2010",986,"2080030160","Sweden",986,2010
"986_2012",-1.79392117203878,1.39593657184129,"986_2012",986,"2080030160","Sweden",986,2012
"986_2013",-2.82141690364554,0.683172785758307,"986_2013",986,"2080030160","Sweden",986,2013
"990_2005",-3.40568311636078,0.672397744967066,"990_2005",990,"2080030160","Sweden",990,2005
"990_2006",-2.37077082006102,0.524412414234831,"990_2006",990,"2080030160","Sweden",990,2006
"990_2007",0.0752037322732714,0.866435923292258,"990_2007",990,"2080030160","Sweden",990,2007
"990_2008",0.659210550679875,2.07329653706912,"990_2008",990,"2080030160","Sweden",990,2008
"990_2009",-1.06931871389148,1.23309605880083,"990_2009",990,"2080030160","Sweden",990,2009
"990_2010",-0.447740988568942,1.81034086486259,"990_2010",990,"2080030160","Sweden",990,2010
"990_2011",-1.68791643428329,1.43791718055552,"990_2011",990,"2080030160","Sweden",990,2011
"990_2012",-3.07966780835524,0.766425705020683,"990_2012",990,"2080030160","Sweden",990,2012
"990_2013",-2.93911353615952,0.89939719360739,"990_2013",990,"2080030160","Sweden",990,2013
"991_2005",-3.09922149426719,0.86189403197144,"991_2005",991,"2080030160","Sweden",991,2005
"991_2006",-3.42510952399669,0.574123281154706,"991_2006",991,"2080030160","Sweden",991,2006
"991_2007",-3.05381415994899,0.76983020476841,"991_2007",991,"2080030160","Sweden",991,2007
"991_2008",-2.97327504189606,0.810912786245994,"991_2008",991,"2080030160","Sweden",991,2008
"991_2009",-3.41844695493227,0.680669049952337,"991_2009",991,"2080030160","Sweden",991,2009
"991_2010",-2.93240077584249,0.827393909943004,"991_2010",991,"2080030160","Sweden",991,2010
"991_2012",-2.25560820655871,1.20047239885311,"991_2012",991,"2080030160","Sweden",991,2012
"991_2013",-3.19202762285985,0.828590142147933,"991_2013",991,"2080030160","Sweden",991,2013
"992_2004",-0.575907100416255,-0.529962611029727,"992_2004",992,"2080033020","Sweden",992,2004
"992_2005",-0.0731804295410192,-0.289173922291729,"992_2005",992,"2080033020","Sweden",992,2005
"992_2006",0.281349735660472,-0.463162277812076,"992_2006",992,"2080033020","Sweden",992,2006
"992_2007",0.0909504206402338,-0.531387524587538,"992_2007",992,"2080033020","Sweden",992,2007
"992_2008",0.798083451357901,-0.960065063112123,"992_2008",992,"2080033020","Sweden",992,2008
"992_2009",-0.10140361807512,-0.689598045995502,"992_2009",992,"2080033020","Sweden",992,2009
"992_2010",0.399850998885834,-0.394193884046087,"992_2010",992,"2080033020","Sweden",992,2010
"992_2011",1.15974477442962,-0.764979180723462,"992_2011",992,"2080033020","Sweden",992,2011
"992_2012",1.34658059155448,-0.949378032947089,"992_2012",992,"2080033020","Sweden",992,2012
"992_2013",0.572746650086839,-0.808603844482275,"992_2013",992,"2080033020","Sweden",992,2013
"993_2005",-2.45797447092315,0.512301392231038,"993_2005",993,"2080030100","Sweden",993,2005
"993_2006",-3.20041347127858,0.449741546524982,"993_2006",993,"2080030100","Sweden",993,2006
"993_2007",-2.67552562350359,0.596378246824253,"993_2007",993,"2080030100","Sweden",993,2007
"993_2008",-3.65468576580731,0.614092196372386,"993_2008",993,"2080030100","Sweden",993,2008
"993_2009",-3.54074361684054,0.61691550470884,"993_2009",993,"2080030100","Sweden",993,2009
"993_2010",-3.69826016316458,0.63164713061986,"993_2010",993,"2080030100","Sweden",993,2010
"993_2011",-3.77469744041049,0.526520881592629,"993_2011",993,"2080030100","Sweden",993,2011
"993_2013",-3.74931585633209,0.567036177744008,"993_2013",993,"2080030100","Sweden",993,2013
"994_2005",-3.24479249991628,0.810174480636791,"994_2005",994,"2080030100","Sweden",994,2005
"994_2006",-2.87307143741005,0.481243645263436,"994_2006",994,"2080030100","Sweden",994,2006
"994_2007",-3.21438732115883,0.676405595375273,"994_2007",994,"2080030100","Sweden",994,2007
"994_2008",-3.39400806447009,0.695775864461269,"994_2008",994,"2080030100","Sweden",994,2008
"994_2009",-3.52404670493591,0.610533889662569,"994_2009",994,"2080030100","Sweden",994,2009
"994_2010",-2.97371598945235,0.789755257489555,"994_2010",994,"2080030100","Sweden",994,2010
"994_2011",-3.51429610156415,0.626449747427299,"994_2011",994,"2080030100","Sweden",994,2011
"994_2013",-3.6710027972243,0.64743347622281,"994_2013",994,"2080030100","Sweden",994,2013
