"","basin_ID","Axis","Correlation","Site_ID1","Site_ID2"
"S5110.S1697.1","7080047060","Axis2","-0.374778641447328","S5110","S1697"
"S5121.S1697.1","7080047060","Axis2","-0.246813996884126","S5121","S1697"
"S5131.S1697.1","7080047060","Axis2","-0.0543964954083377","S5131","S1697"
"S5557.S1697.1","7080047060","Axis2","0.0468298721386159","S5557","S1697"
"S5610.S1697.1","7080047060","Axis2","0.278287338868878","S5610","S1697"
"S5646.S1697.1","7080047060","Axis2","0.499924647222062","S5646","S1697"
"S5890.S1697.1","7080047060","Axis2","0.107373063846484","S5890","S1697"
"S5901.S1697.1","7080047060","Axis2","-0.073757715235339","S5901","S1697"
"S6018.S1697.1","7080047060","Axis2","-0.0394013898118063","S6018","S1697"
"S6120.S1697.1","7080047060","Axis2","0.574749196457345","S6120","S1697"
"S6165.S1697.1","7080047060","Axis2","0.507361537727779","S6165","S1697"
"S6923.S1697.1","7080047060","Axis2","0.328976215395871","S6923","S1697"
"S8633.S1697.1","7080047060","Axis2","0.522137340998553","S8633","S1697"
"S8702.S1697.1","7080047060","Axis2","0.379097060025994","S8702","S1697"
"S8888.S1697.1","7080047060","Axis2","-0.0401353396348827","S8888","S1697"
"S9019.S1697.1","7080047060","Axis2","-0.0920362734607992","S9019","S1697"
"S9163.S1697.1","7080047060","Axis2","0.2591318262596","S9163","S1697"
"S9165.S1697.1","7080047060","Axis2","0.0808120120374525","S9165","S1697"
"S9269.S1697.1","7080047060","Axis2","-0.104383908119326","S9269","S1697"
"S9272.S1697.1","7080047060","Axis2","-0.0997415687786837","S9272","S1697"
"S9313.S1697.1","7080047060","Axis2","-0.0471485070872243","S9313","S1697"
"S936.S1697.1","7080047060","Axis2","0.0888479294110636","S936","S1697"
"S9445.S1697.1","7080047060","Axis2","0.140704097482621","S9445","S1697"
"S9447.S1697.1","7080047060","Axis2","0.245175213956247","S9447","S1697"
"S9840.S1697.1","7080047060","Axis2","-0.437519212945512","S9840","S1697"
"S995.S1697.1","7080047060","Axis2","-0.328975697651492","S995","S1697"
"S9964.S1697.1","7080047060","Axis2","0.0176583284102098","S9964","S1697"
"S3234.S176.1","7080047060","Axis2","0.0159409856162715","S3234","S176"
"S4287.S176.1","7080047060","Axis2","0.264246694269779","S4287","S176"
"S4401.S176.1","7080047060","Axis2","-0.142248156215747","S4401","S176"
"S4573.S176.1","7080047060","Axis2","-0.617560702861904","S4573","S176"
"S4668.S176.1","7080047060","Axis2","-0.442877773721465","S4668","S176"
"S5110.S176.1","7080047060","Axis2","0.336815246991591","S5110","S176"
"S5121.S176.1","7080047060","Axis2","-0.0965475141225454","S5121","S176"
"S5131.S176.1","7080047060","Axis2","0.0252241223773443","S5131","S176"
"S5557.S176.1","7080047060","Axis2","0.228700629838696","S5557","S176"
"S5610.S176.1","7080047060","Axis2","-0.397136413535636","S5610","S176"
"S5646.S176.1","7080047060","Axis2","-0.320128797676557","S5646","S176"
"S5890.S176.1","7080047060","Axis2","-0.260401117952928","S5890","S176"
"S5901.S176.1","7080047060","Axis2","-0.177594311750355","S5901","S176"
"S6018.S176.1","7080047060","Axis2","0.566439529801561","S6018","S176"
"S6120.S176.1","7080047060","Axis2","0.0877722873884322","S6120","S176"
"S6165.S176.1","7080047060","Axis2","-0.225461736541855","S6165","S176"
"S6923.S176.1","7080047060","Axis2","0.687276440192404","S6923","S176"
"S8633.S176.1","7080047060","Axis2","0.797060904793079","S8633","S176"
"S8702.S176.1","7080047060","Axis2","0.00232338093827834","S8702","S176"
"S8888.S176.1","7080047060","Axis2","0.661335371754682","S8888","S176"
"S9019.S176.1","7080047060","Axis2","0.701546893400903","S9019","S176"
"S9163.S176.1","7080047060","Axis2","0.416008890371408","S9163","S176"
"S9165.S176.1","7080047060","Axis2","0.285352339266708","S9165","S176"
"S9269.S176.1","7080047060","Axis2","0.0362369952870611","S9269","S176"
"S9272.S176.1","7080047060","Axis2","-0.252332425807816","S9272","S176"
"S9313.S176.1","7080047060","Axis2","0.281685518897711","S9313","S176"
"S936.S176.1","7080047060","Axis2","-0.0819467490829498","S936","S176"
"S9445.S176.1","7080047060","Axis2","0.794062847580185","S9445","S176"
"S9447.S176.1","7080047060","Axis2","-0.548355881218631","S9447","S176"
"S9840.S176.1","7080047060","Axis2","0.244595027135762","S9840","S176"
"S995.S176.1","7080047060","Axis2","-0.154326242293939","S995","S176"
"S9964.S176.1","7080047060","Axis2","0.581228885551371","S9964","S176"
"S4287.S3234.1","7080047060","Axis2","0.494174978486977","S4287","S3234"
"S4401.S3234.1","7080047060","Axis2","0.393401383941533","S4401","S3234"
"S4573.S3234.1","7080047060","Axis2","-0.226402271279716","S4573","S3234"
"S4668.S3234.1","7080047060","Axis2","0.145804650184353","S4668","S3234"
"S5110.S3234.1","7080047060","Axis2","-0.34530998617409","S5110","S3234"
"S5121.S3234.1","7080047060","Axis2","-0.266942135852582","S5121","S3234"
"S5131.S3234.1","7080047060","Axis2","0.0572707360587249","S5131","S3234"
"S5557.S3234.1","7080047060","Axis2","0.110065387182739","S5557","S3234"
"S5610.S3234.1","7080047060","Axis2","-0.0751464299048807","S5610","S3234"
"S5646.S3234.1","7080047060","Axis2","0.438414136718157","S5646","S3234"
"S5890.S3234.1","7080047060","Axis2","-0.131897710692092","S5890","S3234"
"S5901.S3234.1","7080047060","Axis2","0.285267470694899","S5901","S3234"
"S6018.S3234.1","7080047060","Axis2","0.0268154184664707","S6018","S3234"
"S6120.S3234.1","7080047060","Axis2","0.190881978025883","S6120","S3234"
"S6165.S3234.1","7080047060","Axis2","0.405591682955139","S6165","S3234"
"S6923.S3234.1","7080047060","Axis2","0.377152279697704","S6923","S3234"
"S8633.S3234.1","7080047060","Axis2","0.40577098564446","S8633","S3234"
"S8702.S3234.1","7080047060","Axis2","0.508953312166032","S8702","S3234"
"S8888.S3234.1","7080047060","Axis2","-0.466979193440176","S8888","S3234"
"S9019.S3234.1","7080047060","Axis2","-0.146959217566771","S9019","S3234"
"S9163.S3234.1","7080047060","Axis2","-0.0588417271330894","S9163","S3234"
"S9165.S3234.1","7080047060","Axis2","0.271177845643366","S9165","S3234"
"S9269.S3234.1","7080047060","Axis2","-0.1577934112148","S9269","S3234"
"S9272.S3234.1","7080047060","Axis2","-0.100528228118505","S9272","S3234"
"S9313.S3234.1","7080047060","Axis2","0.0802594293051565","S9313","S3234"
"S936.S3234.1","7080047060","Axis2","0.177272705017869","S936","S3234"
"S9445.S3234.1","7080047060","Axis2","-0.0187383745399852","S9445","S3234"
"S9447.S3234.1","7080047060","Axis2","0.310677316015129","S9447","S3234"
"S9840.S3234.1","7080047060","Axis2","-0.164603868210213","S9840","S3234"
"S995.S3234.1","7080047060","Axis2","0.22731320034718","S995","S3234"
"S9964.S3234.1","7080047060","Axis2","-0.110494498498621","S9964","S3234"
"S4401.S4287.1","7080047060","Axis2","0.265439826302395","S4401","S4287"
"S4573.S4287.1","7080047060","Axis2","-0.603506288728012","S4573","S4287"
"S4668.S4287.1","7080047060","Axis2","0.159421906093522","S4668","S4287"
"S5110.S4287.1","7080047060","Axis2","-0.176815722874693","S5110","S4287"
"S5121.S4287.1","7080047060","Axis2","0.11760827682796","S5121","S4287"
"S5131.S4287.1","7080047060","Axis2","0.407441120088784","S5131","S4287"
"S5557.S4287.1","7080047060","Axis2","0.488846820785509","S5557","S4287"
"S5610.S4287.1","7080047060","Axis2","0.384311017800341","S5610","S4287"
"S5646.S4287.1","7080047060","Axis2","0.667231731695899","S5646","S4287"
"S5890.S4287.1","7080047060","Axis2","-0.205805284139892","S5890","S4287"
"S5901.S4287.1","7080047060","Axis2","-0.251260016245763","S5901","S4287"
"S6018.S4287.1","7080047060","Axis2","0.333004055042795","S6018","S4287"
"S6120.S4287.1","7080047060","Axis2","0.332517330391039","S6120","S4287"
"S6165.S4287.1","7080047060","Axis2","0.626455209822869","S6165","S4287"
"S6923.S4287.1","7080047060","Axis2","0.616672828287641","S6923","S4287"
"S8633.S4287.1","7080047060","Axis2","0.271203786677049","S8633","S4287"
"S8702.S4287.1","7080047060","Axis2","0.360577552611809","S8702","S4287"
"S8888.S4287.1","7080047060","Axis2","0.102348961830948","S8888","S4287"
"S9019.S4287.1","7080047060","Axis2","-0.00982293039011429","S9019","S4287"
"S9163.S4287.1","7080047060","Axis2","-0.0263070452116414","S9163","S4287"
"S9165.S4287.1","7080047060","Axis2","0.200261702248526","S9165","S4287"
"S9269.S4287.1","7080047060","Axis2","0.213352637000142","S9269","S4287"
"S9272.S4287.1","7080047060","Axis2","0.146565799123669","S9272","S4287"
"S9313.S4287.1","7080047060","Axis2","-0.167966602911149","S9313","S4287"
"S936.S4287.1","7080047060","Axis2","0.430956438816911","S936","S4287"
"S9445.S4287.1","7080047060","Axis2","0.131418992065974","S9445","S4287"
"S9447.S4287.1","7080047060","Axis2","-0.130055332504891","S9447","S4287"
"S9840.S4287.1","7080047060","Axis2","0.0532039973564808","S9840","S4287"
"S995.S4287.1","7080047060","Axis2","-0.136895221060737","S995","S4287"
"S9964.S4287.1","7080047060","Axis2","0.388781525566535","S9964","S4287"
"S4573.S4401.1","7080047060","Axis2","0.206682903682349","S4573","S4401"
"S4668.S4401.1","7080047060","Axis2","0.651719292958394","S4668","S4401"
"S5110.S4401.1","7080047060","Axis2","-0.507779862294878","S5110","S4401"
"S5121.S4401.1","7080047060","Axis2","-0.473883869781413","S5121","S4401"
"S5131.S4401.1","7080047060","Axis2","-0.602545445919043","S5131","S4401"
"S5557.S4401.1","7080047060","Axis2","-0.484182280860965","S5557","S4401"
"S5610.S4401.1","7080047060","Axis2","0.296698229114573","S5610","S4401"
"S5646.S4401.1","7080047060","Axis2","0.475701226011104","S5646","S4401"
"S5890.S4401.1","7080047060","Axis2","0.463250275268127","S5890","S4401"
"S5901.S4401.1","7080047060","Axis2","0.0628666382811886","S5901","S4401"
"S6018.S4401.1","7080047060","Axis2","-0.415877052318662","S6018","S4401"
"S6120.S4401.1","7080047060","Axis2","0.703156499182294","S6120","S4401"
"S6165.S4401.1","7080047060","Axis2","0.399590184335391","S6165","S4401"
"S6923.S4401.1","7080047060","Axis2","-0.160871805030563","S6923","S4401"
"S8633.S4401.1","7080047060","Axis2","0.19218631051421","S8633","S4401"
"S8702.S4401.1","7080047060","Axis2","0.411004277725379","S8702","S4401"
"S8888.S4401.1","7080047060","Axis2","-0.254258752185263","S8888","S4401"
"S9019.S4401.1","7080047060","Axis2","0.200708379036136","S9019","S4401"
"S9163.S4401.1","7080047060","Axis2","0.0671916727331876","S9163","S4401"
"S9165.S4401.1","7080047060","Axis2","0.343868127582535","S9165","S4401"
"S9269.S4401.1","7080047060","Axis2","-0.107989418218397","S9269","S4401"
"S9272.S4401.1","7080047060","Axis2","0.0374727010025572","S9272","S4401"
"S9313.S4401.1","7080047060","Axis2","0.0858498138119308","S9313","S4401"
"S936.S4401.1","7080047060","Axis2","0.424506768351166","S936","S4401"
"S9445.S4401.1","7080047060","Axis2","0.277076519837921","S9445","S4401"
"S9447.S4401.1","7080047060","Axis2","0.249967434208001","S9447","S4401"
"S9840.S4401.1","7080047060","Axis2","-0.152588027527768","S9840","S4401"
"S995.S4401.1","7080047060","Axis2","-0.489852514325848","S995","S4401"
"S9964.S4401.1","7080047060","Axis2","-0.217027442628872","S9964","S4401"
"S4668.S4573.1","7080047060","Axis2","0.543083195725431","S4668","S4573"
"S5110.S4573.1","7080047060","Axis2","0.0598613147662781","S5110","S4573"
"S5121.S4573.1","7080047060","Axis2","-0.399833044175368","S5121","S4573"
"S5131.S4573.1","7080047060","Axis2","-0.237967074291876","S5131","S4573"
"S5557.S4573.1","7080047060","Axis2","-0.549335626882985","S5557","S4573"
"S5610.S4573.1","7080047060","Axis2","0.0304030990612042","S5610","S4573"
"S5646.S4573.1","7080047060","Axis2","-0.0188623246711223","S5646","S4573"
"S5890.S4573.1","7080047060","Axis2","0.185108903280292","S5890","S4573"
"S5901.S4573.1","7080047060","Axis2","-0.0500198743659646","S5901","S4573"
"S6018.S4573.1","7080047060","Axis2","-0.584155348335572","S6018","S4573"
"S6120.S4573.1","7080047060","Axis2","0.0439637137581336","S6120","S4573"
"S6165.S4573.1","7080047060","Axis2","-0.25694846368383","S6165","S4573"
"S6923.S4573.1","7080047060","Axis2","-0.628819534096396","S6923","S4573"
"S8633.S4573.1","7080047060","Axis2","-0.330478676997081","S8633","S4573"
"S8702.S4573.1","7080047060","Axis2","-0.321927449534521","S8702","S4573"
"S8888.S4573.1","7080047060","Axis2","-0.154914352461717","S8888","S4573"
"S9019.S4573.1","7080047060","Axis2","-0.223745326983978","S9019","S4573"
"S9163.S4573.1","7080047060","Axis2","-0.376403430435074","S9163","S4573"
"S9165.S4573.1","7080047060","Axis2","-0.33915729917136","S9165","S4573"
"S9269.S4573.1","7080047060","Axis2","-0.576650839095546","S9269","S4573"
"S9272.S4573.1","7080047060","Axis2","-0.427179205083429","S9272","S4573"
"S9313.S4573.1","7080047060","Axis2","0.206872391042918","S9313","S4573"
"S936.S4573.1","7080047060","Axis2","0.0682240512088846","S936","S4573"
"S9445.S4573.1","7080047060","Axis2","-0.442323763304981","S9445","S4573"
"S9447.S4573.1","7080047060","Axis2","0.402817310942835","S9447","S4573"
"S9840.S4573.1","7080047060","Axis2","-0.409649410570712","S9840","S4573"
"S995.S4573.1","7080047060","Axis2","0.127512850887535","S995","S4573"
"S9964.S4573.1","7080047060","Axis2","-0.41502049776535","S9964","S4573"
"S5110.S4668.1","7080047060","Axis2","-0.0715322666436473","S5110","S4668"
"S5121.S4668.1","7080047060","Axis2","-0.201018940785944","S5121","S4668"
"S5131.S4668.1","7080047060","Axis2","-0.165133692253976","S5131","S4668"
"S5557.S4668.1","7080047060","Axis2","-0.514503569828236","S5557","S4668"
"S5610.S4668.1","7080047060","Axis2","0.353402539548439","S5610","S4668"
"S5646.S4668.1","7080047060","Axis2","0.727052339141931","S5646","S4668"
"S5890.S4668.1","7080047060","Axis2","-0.0235173018849119","S5890","S4668"
"S5901.S4668.1","7080047060","Axis2","0.01546035254039","S5901","S4668"
"S6018.S4668.1","7080047060","Axis2","-0.701663915799373","S6018","S4668"
"S6120.S4668.1","7080047060","Axis2","0.440173087058976","S6120","S4668"
"S6165.S4668.1","7080047060","Axis2","0.531382424213816","S6165","S4668"
"S6923.S4668.1","7080047060","Axis2","-0.266633127849177","S6923","S4668"
"S8633.S4668.1","7080047060","Axis2","-0.192463748151185","S8633","S4668"
"S8702.S4668.1","7080047060","Axis2","0.154804098318811","S8702","S4668"
"S8888.S4668.1","7080047060","Axis2","-0.0693281555349078","S8888","S4668"
"S9019.S4668.1","7080047060","Axis2","-0.159432038901111","S9019","S4668"
"S9163.S4668.1","7080047060","Axis2","-0.568342786530974","S9163","S4668"
"S9165.S4668.1","7080047060","Axis2","0.061841380585718","S9165","S4668"
"S9269.S4668.1","7080047060","Axis2","-0.497146475069196","S9269","S4668"
"S9272.S4668.1","7080047060","Axis2","-0.229679425045463","S9272","S4668"
"S9313.S4668.1","7080047060","Axis2","-0.23983857207214","S9313","S4668"
"S936.S4668.1","7080047060","Axis2","0.670370619626002","S936","S4668"
"S9445.S4668.1","7080047060","Axis2","-0.213682811042796","S9445","S4668"
"S9447.S4668.1","7080047060","Axis2","0.449329714994327","S9447","S4668"
"S9840.S4668.1","7080047060","Axis2","-0.00311308445077937","S9840","S4668"
"S995.S4668.1","7080047060","Axis2","-0.246369874081503","S995","S4668"
"S9964.S4668.1","7080047060","Axis2","-0.236024112154941","S9964","S4668"
"S5121.S5110.1","7080047060","Axis2","0.392630383914701","S5121","S5110"
"S5131.S5110.1","7080047060","Axis2","0.487187516851863","S5131","S5110"
"S5557.S5110.1","7080047060","Axis2","-0.127529521923321","S5557","S5110"
"S5610.S5110.1","7080047060","Axis2","-0.591716122770576","S5610","S5110"
"S5646.S5110.1","7080047060","Axis2","-0.200760884246607","S5646","S5110"
"S5890.S5110.1","7080047060","Axis2","-0.750188242171317","S5890","S5110"
"S5901.S5110.1","7080047060","Axis2","0.123013596822802","S5901","S5110"
"S6018.S5110.1","7080047060","Axis2","0.101974639721649","S6018","S5110"
"S6120.S5110.1","7080047060","Axis2","-0.404514303292503","S6120","S5110"
"S6165.S5110.1","7080047060","Axis2","-0.274630570353008","S6165","S5110"
"S6923.S5110.1","7080047060","Axis2","0.0324981600658038","S6923","S5110"
"S8633.S5110.1","7080047060","Axis2","0.0203067731219427","S8633","S5110"
"S8702.S5110.1","7080047060","Axis2","0.0325847047916763","S8702","S5110"
"S8888.S5110.1","7080047060","Axis2","0.669604557202222","S8888","S5110"
"S9019.S5110.1","7080047060","Axis2","0.107724927848457","S9019","S5110"
"S9163.S5110.1","7080047060","Axis2","-0.0143644364254157","S9163","S5110"
"S9165.S5110.1","7080047060","Axis2","-0.56521371675345","S9165","S5110"
"S9269.S5110.1","7080047060","Axis2","-0.580505245692964","S9269","S5110"
"S9272.S5110.1","7080047060","Axis2","-0.657774575706793","S9272","S5110"
"S9313.S5110.1","7080047060","Axis2","-0.00178986955056124","S9313","S5110"
"S936.S5110.1","7080047060","Axis2","0.134350129810042","S936","S5110"
"S9445.S5110.1","7080047060","Axis2","0.0143893858612332","S9445","S5110"
"S9447.S5110.1","7080047060","Axis2","0.132355128076282","S9447","S5110"
"S9840.S5110.1","7080047060","Axis2","0.171931477424263","S9840","S5110"
"S995.S5110.1","7080047060","Axis2","0.414415978307879","S995","S5110"
"S9964.S5110.1","7080047060","Axis2","0.371952615048258","S9964","S5110"
"S5131.S5121.1","7080047060","Axis2","0.492060087089885","S5131","S5121"
"S5557.S5121.1","7080047060","Axis2","0.0987586434819777","S5557","S5121"
"S5610.S5121.1","7080047060","Axis2","0.018953907654345","S5610","S5121"
"S5646.S5121.1","7080047060","Axis2","0.134415828862511","S5646","S5121"
"S5890.S5121.1","7080047060","Axis2","-0.496230495667197","S5890","S5121"
"S5901.S5121.1","7080047060","Axis2","0.409865084069627","S5901","S5121"
"S6018.S5121.1","7080047060","Axis2","-0.0475472951964073","S6018","S5121"
"S6120.S5121.1","7080047060","Axis2","-0.330482823261836","S6120","S5121"
"S6165.S5121.1","7080047060","Axis2","0.320341283760065","S6165","S5121"
"S6923.S5121.1","7080047060","Axis2","-0.162841200696499","S6923","S5121"
"S8633.S5121.1","7080047060","Axis2","-0.522288807431384","S8633","S5121"
"S8702.S5121.1","7080047060","Axis2","0.331544615385749","S8702","S5121"
"S8888.S5121.1","7080047060","Axis2","0.0916842865598249","S8888","S5121"
"S9019.S5121.1","7080047060","Axis2","-0.436663175081818","S9019","S5121"
